編號,學校,科系,招生名額,分發人數,比例,備註
99,國立臺北大學,金融與合作經營學系(飛鳶組)(099102),2,0,0%,
99,國立臺北大學,會計學系(099112),64,64,100%,
99,國立臺北大學,會計學系(飛鳶組)(099122),1,0,0%,
99,國立臺北大學,統計學系(099132),17,6,35%,
99,國立臺北大學,統計學系(飛鳶組)(099142),1,0,0%,
99,國立臺北大學,休閒運動管理學系(099152),25,25,100%,
99,國立臺北大學,休閒運動管理學系(飛鳶組)(099162),1,1,100%,
99,國立臺北大學,公共行政暨政策學系(099172),58,53,91%,
99,國立臺北大學,公共行政暨政策學系(飛鳶組)(099182),2,1,50%,
99,國立臺北大學,財政學系(099192),29,21,72%,
99,國立臺北大學,財政學系(飛鳶組)(099202),1,0,0%,
99,國立臺北大學,不動產與城鄉環境學系甲組(099212),30,27,90%,
99,國立臺北大學,不動產與城鄉環境學系乙組(099222),31,31,100%,
99,國立臺北大學,不動產與城鄉環境學系(飛鳶組)(099232),2,1,50%,
99,國立臺北大學,經濟學系(099242),58,48,83%,
99,國立臺北大學,經濟學系(飛鳶組)(099252),2,2,100%,
99,國立臺北大學,社會學系(099262),28,22,79%,
99,國立臺北大學,社會學系(飛鳶組)(099272),1,1,100%,
99,國立臺北大學,社會工作學系(099282),22,12,55%,
99,國立臺北大學,社會工作學系(連江公費生)(099292),2,2,100%,
99,國立臺北大學,社會工作學系(飛鳶組)(099302),1,1,100%,
99,國立臺北大學,中國文學系(099312),19,12,63%,
99,國立臺北大學,中國文學系(飛鳶組)(099322),2,1,50%,
99,國立臺北大學,應用外語學系(099332),20,12,60%,
99,國立臺北大學,應用外語學系(飛鳶組)(099342),2,1,50%,
99,國立臺北大學,歷史學系(099352),15,3,20%,
99,國立臺北大學,歷史學系(飛鳶組)(099362),3,3,100%,
99,國立臺北大學,資訊工程學系(099372),27,11,41%,
99,國立臺北大學,資訊工程學系(APCS組)(099382),2,2,100%,
99,國立臺北大學,資訊工程學系(飛鳶組)(099392),1,1,100%,
99,國立臺北大學,通訊工程學系(099402),22,16,73%,
99,國立臺北大學,通訊工程學系(飛鳶組)(099412),1,0,0%,
99,國立臺北大學,電機工程學系(099422),22,18,82%,
99,國立臺北大學,電機工程學系(飛鳶組)(099432),2,1,50%,
100,國立嘉義大學,教育學系(100012),17,9,53%,
100,國立嘉義大學,輔導與諮商學系(100022),22,14,64%,
100,國立嘉義大學,輔導與諮商學系(公費生)(100032),1,1,100%,
100,國立嘉義大學,特殊教育學系(100042),18,8,44%,
100,國立嘉義大學,幼兒教育學系(100052),26,15,58%,
100,國立嘉義大學,數位學習設計與管理學系(100062),20,14,70%,
100,國立嘉義大學,中國文學系(100072),21,8,38%,
100,國立嘉義大學,應用歷史學系(100082),20,12,60%,
100,國立嘉義大學,外國語言學系英語教學組(100092),35,21,60%,
100,國立嘉義大學,外國語言學系英語教學組(公費生)(100102),1,1,100%,
100,國立嘉義大學,外國語言學系應用外語組(100112),35,15,43%,
100,國立嘉義大學,企業管理學系(100122),23,6,26%,
100,國立嘉義大學,應用經濟學系(100132),21,12,57%,
100,國立嘉義大學,科技管理學系(100142),20,16,80%,
100,國立嘉義大學,資訊管理學系(100152),23,15,65%,
100,國立嘉義大學,資訊管理學系(資安組)(100162),5,2,40%,
100,國立嘉義大學,行銷與觀光管理學系(100172),20,6,30%,
100,國立嘉義大學,財務金融學系(100182),22,10,45%,
100,國立嘉義大學,農藝學系(100192),20,13,65%,
100,國立嘉義大學,園藝學系(100202),20,20,100%,
100,國立嘉義大學,森林暨自然資源學系(100212),19,18,95%,
100,國立嘉義大學,木質材料與設計學系(100222),18,11,61%,
100,國立嘉義大學,動物科學系(100232),19,9,47%,
100,國立嘉義大學,農業生物科技學系(100242),16,16,100%,
100,國立嘉義大學,景觀學系(100252),20,15,75%,
100,國立嘉義大學,植物醫學系(100262),18,7,39%,
100,國立嘉義大學,電子物理學系(100272),22,15,68%,
100,國立嘉義大學,應用化學系(100282),21,9,43%,
100,國立嘉義大學,應用數學系(100292),23,14,61%,
100,國立嘉義大學,資訊工程學系(100302),18,11,61%,
100,國立嘉義大學,資訊工程學系(APCS組)(100312),3,3,100%,
100,國立嘉義大學,資訊工程學系(青年儲蓄帳戶組)(100322),1,0,0%,
100,國立嘉義大學,生物機電工程學系(100332),24,15,63%,
100,國立嘉義大學,土木與水資源工程學系(100342),21,10,48%,
100,國立嘉義大學,電機工程學系(100352),21,4,19%,
100,國立嘉義大學,機械與能源工程學系(100362),19,8,42%,
100,國立嘉義大學,食品科學系(100372),18,9,50%,
100,國立嘉義大學,水生生物科學系(100382),22,10,45%,
100,國立嘉義大學,生物資源學系(100392),22,15,68%,
100,國立嘉義大學,生化科技學系(100402),20,13,65%,
100,國立嘉義大學,微生物免疫與生物藥學系(100412),21,7,33%,
100,國立嘉義大學,獸醫學系(100422),23,15,65%,
100,國立嘉義大學,音樂學系(100432),29,19,66%,
100,國立嘉義大學,視覺藝術學系(100442),21,21,100%,
100,國立嘉義大學,體育與健康休閒學系(100452),22,15,68%,
101,國立高雄大學,西洋語文學系(101012),25,13,52%,
101,國立高雄大學,運動健康與休閒學系(101022),33,25,76%,
101,國立高雄大學,東亞語文學系日語組(101032),7,5,71%,
101,國立高雄大學,東亞語文學系韓語組(101042),7,5,71%,
101,國立高雄大學,東亞語文學系越語組(101052),7,7,100%,
101,國立高雄大學,法律學系(101062),20,3,15%,
101,國立高雄大學,政治法律學系(101072),22,18,82%,
101,國立高雄大學,財經法律學系(101082),20,13,65%,
101,國立高雄大學,應用經濟學系(101092),26,12,46%,
101,國立高雄大學,亞太工商管理學系企業管理組(101102),11,7,64%,
101,國立高雄大學,亞太工商管理學系工業管理組(101112),14,13,93%,
101,國立高雄大學,資訊管理學系(101122),19,7,37%,
101,國立高雄大學,金融管理學系(101132),20,9,45%,
101,國立高雄大學,應用數學系(101142),29,25,86%,
101,國立高雄大學,應用化學系(101152),24,13,54%,
101,國立高雄大學,應用物理學系(101162),23,19,83%,
101,國立高雄大學,生命科學系(101172),23,10,43%,
101,國立高雄大學,電機工程學系(101182),42,21,50%,
101,國立高雄大學,土木與環境工程學系土木工程組(101192),14,6,43%,
101,國立高雄大學,土木與環境工程學系環境工程組(101202),14,9,64%,
101,國立高雄大學,化學工程及材料工程學系(101212),20,5,25%,
101,國立高雄大學,資訊工程學系(101222),21,11,52%,
101,國立高雄大學,建築學系(101232),17,12,71%,
101,國立高雄大學,資訊管理學系(資安組)(101242),4,1,25%,
101,國立高雄大學,亞太工商管理學系企業管理組(青年儲蓄帳戶組)(101252),1,0,0%,
101,國立高雄大學,資訊管理學系(青年儲蓄帳戶組)(101262),3,0,0%,
101,國立高雄大學,電機工程學系(青年儲蓄帳戶組)(101272),1,0,0%,
101,國立高雄大學,應用物理學系(願景組)(101282),3,3,100%,
101,國立高雄大學,生命科學系(願景組)(101292),3,2,67%,
101,國立高雄大學,資訊工程學系(願景組)(101302),3,0,0%,
101,國立高雄大學,化學工程及材料工程學系(願景組)(101312),5,0,0%,
101,國立高雄大學,土木與環境工程學系(願景組)(101322),3,2,67%,
101,國立高雄大學,電機工程學系(願景組)(101332),8,3,38%,
101,國立高雄大學,建築學系(願景組)(101342),5,0,0%,
101,國立高雄大學,金融管理學系(願景組)(101352),10,1,10%,
101,國立高雄大學,資訊管理學系(願景組)(101362),10,5,50%,
101,國立高雄大學,工藝與創意設計學系(101372),25,25,100%,
108,慈濟大學,醫學系(108012),26,17,65%,
108,慈濟大學,醫學檢驗生物技術學系(108022),34,34,100%,
108,慈濟大學,公共衛生學系(108032),14,6,43%,
108,慈濟大學,護理學系(108042),33,22,67%,
108,慈濟大學,醫學資訊學系(108052),23,13,57%,
108,慈濟大學,物理治療學系(108062),22,22,100%,
108,慈濟大學,生物醫學暨工程學系(108072),20,13,65%,
108,慈濟大學,分子生物暨人類遺傳學系(108082),14,11,79%,
108,慈濟大學,傳播學系(108092),13,7,54%,
108,慈濟大學,兒童發展與家庭教育學系(108102),12,12,100%,
108,慈濟大學,社會工作學系(108112),17,13,76%,
108,慈濟大學,人類發展與心理學系(108122),13,7,54%,
108,慈濟大學,東方語文學系中文組(108132),5,2,40%,
108,慈濟大學,東方語文學系日文組(108142),8,8,100%,
108,慈濟大學,外國語文學系(108152),7,7,100%,
108,慈濟大學,國際服務產業管理學士學位學程(108162),9,6,67%,
108,慈濟大學,醫學系(公費生)(108172),7,4,57%,
108,慈濟大學,翔飛A組(108182),7,4,57%,
108,慈濟大學,翔飛B組(108192),3,1,33%,
108,慈濟大學,醫學資訊學系(APCS組)(108202),2,0,0%,
109,臺北醫學大學,醫學系(109012),85,80,94%,
109,臺北醫學大學,醫學系(公費生)(109022),5,4,80%,
109,臺北醫學大學,牙醫學系(109032),56,56,100%,
109,臺北醫學大學,藥學系藥學組(109042),57,57,100%,
109,臺北醫學大學,藥學系藥學組(英語組)(109052),36,36,100%,
109,臺北醫學大學,藥學系臨床藥學組(109062),39,36,92%,
109,臺北醫學大學,醫學檢驗暨生物技術學系(109072),35,21,60%,
109,臺北醫學大學,護理學系(109082),39,37,95%,
109,臺北醫學大學,保健營養學系(109092),41,34,83%,
109,臺北醫學大學,公共衛生學系(109102),25,17,68%,
109,臺北醫學大學,醫務管理學系(109112),32,19,59%,
109,臺北醫學大學,呼吸治療學系(109122),26,25,96%,
109,臺北醫學大學,高齡健康暨長期照護學系(109132),28,18,64%,
109,臺北醫學大學,牙體技術學系(109142),20,20,100%,
109,臺北醫學大學,口腔衛生學系(109152),21,11,52%,
109,臺北醫學大學,生物醫學工程學系(109162),19,12,63%,
109,臺北醫學大學,食品安全學系(109172),22,14,64%,
109,臺北醫學大學,醫學系（展翅A組）(109182),2,2,100%,
109,臺北醫學大學,牙醫學系（展翅B組）(109192),1,1,100%,
109,臺北醫學大學,展翅C組(109202),7,4,57%,
109,臺北醫學大學,展翅D組(109212),5,1,20%,
109,臺北醫學大學,展翅E組(109222),5,1,20%,
110,開南大學,企業與創業管理學系(110012),23,10,43%,
110,開南大學,國際企業學系(110022),27,9,33%,
110,開南大學,商學院國際榮譽學士學位學程(110032),12,3,25%,
110,開南大學,國際物流與運輸管理學系(110042),30,11,37%,
110,開南大學,空運管理學系(110052),46,22,48%,
110,開南大學,觀光與餐飲旅館學系(110062),44,11,25%,
110,開南大學,觀光與餐飲旅館學系(青年儲蓄帳戶組)(110072),1,0,0%,
110,開南大學,休閒事業管理學系(110082),20,4,20%,
110,開南大學,資訊管理學系(110092),30,8,27%,
110,開南大學,資訊傳播學系(110102),29,14,48%,
110,開南大學,電影與創意媒體學系(110112),39,15,38%,
110,開南大學,法律學系(110122),58,16,28%,
110,開南大學,應用日語學系(110132),60,35,58%,
110,開南大學,應用英語學系(110142),27,7,26%,
110,開南大學,保健營養學系(110152),28,10,36%,
110,開南大學,健康產業管理學系(110162),28,10,36%,
112,康寧大學,嬰幼兒保育學系(台北校區)(112012),15,4,27%,
112,康寧大學,長期照護學系(台北校區)(112022),17,9,53%,
113,中信金融管理學院,財務金融學系(113012),22,6,27%,
113,中信金融管理學院,財經法律學系(113022),22,12,55%,
113,中信金融管理學院,企業管理學系(113032),21,2,10%,
113,中信金融管理學院,金融管理學院學士班(113042),20,6,30%,
113,中信金融管理學院,人工智慧學系(113052),17,8,47%,
113,中信金融管理學院,財務金融學系青年儲蓄帳戶組(113062),1,0,0%,
113,中信金融管理學院,運動產業管理學士學位學程(113072),10,8,80%,
130,佛光大學,文化資產與創意學系(130012),15,4,27%,
130,佛光大學,傳播學系(數位媒體組)(130022),17,13,76%,
130,佛光大學,傳播學系(廣告公關組)(130032),16,8,50%,
130,佛光大學,傳播學系(流行音樂傳播組)(130042),16,16,100%,
130,佛光大學,資訊應用學系(資訊系統與智慧應用組)(130052),15,3,20%,
130,佛光大學,資訊應用學系(動畫與數位內容組)(130062),14,11,79%,
130,佛光大學,資訊應用學系(數位遊戲開發組)(130072),14,8,57%,
130,佛光大學,中國文學與應用學系(130082),23,10,43%,
130,佛光大學,歷史學系(A組)(130092),15,11,73%,
130,佛光大學,歷史學系(B組)(130102),9,6,67%,
130,佛光大學,外國語文學系(130112),35,21,60%,
130,佛光大學,社會學暨社會工作學系(130122),36,28,78%,
130,佛光大學,心理學系(130132),35,32,91%,
130,佛光大學,公共事務學系(國際與兩岸事務組)(130142),19,9,47%,
130,佛光大學,公共事務學系(行政管理組)(130152),19,10,53%,
130,佛光大學,管理學院運動與健康促進管理學士學位學程(130162),8,8,100%,
130,佛光大學,管理學系(經營管理組)(130172),16,9,56%,
130,佛光大學,管理學系(健康事業管理組)(130182),15,3,20%,
130,佛光大學,應用經濟學系(財務金融組)(130192),22,19,86%,
130,佛光大學,應用經濟學系(國際商務組)(130202),16,15,94%,
130,佛光大學,未來與樂活產業學系(130212),25,12,48%,
130,佛光大學,健康與創意蔬食產業學系(130222),16,8,50%,
130,佛光大學,產品與媒體設計學系(創意產品設計組)(130232),28,15,54%,
130,佛光大學,產品與媒體設計學系（商業媒體設計組）(130242),27,17,63%,
133,明道大學,企業管理學系(133012),8,1,13%,
133,明道大學,餐旅管理學系(133022),10,0,0%,
133,明道大學,休閒保健學系(133032),9,0,0%,
133,明道大學,智慧暨精緻農業學系(133042),8,0,0%,
133,明道大學,智慧能源工程學系(133052),8,0,0%,
133,明道大學,數位設計學系(133062),11,2,18%,
133,明道大學,景觀與環境設計學系(133072),6,0,0%,
133,明道大學,中華文化與傳播學系(133082),8,0,0%,
133,明道大學,應用外語學系(133092),6,1,17%,
134,亞洲大學,健康產業管理學系健康產業管理組(134012),37,18,49%,
134,亞洲大學,健康產業管理學系醫療機構管理組(134022),37,28,76%,
134,亞洲大學,食品營養與保健生技學系食品營養組(134032),36,30,83%,
134,亞洲大學,食品營養與保健生技學系保健化妝品組(134042),29,12,41%,
134,亞洲大學,醫學檢驗暨生物技術學系醫事檢驗組(134052),31,25,81%,
134,亞洲大學,醫學檢驗暨生物技術學系生物技術組(134062),31,14,45%,
134,亞洲大學,心理學系心理師研修組(134072),7,7,100%,
134,亞洲大學,心理學系諮商與臨床心理組(134082),37,21,57%,
134,亞洲大學,心理學系工商與社會心理組(134092),38,30,79%,
134,亞洲大學,視光學系(134102),77,50,65%,
134,亞洲大學,聽力暨語言治療學系(134112),62,48,77%,
134,亞洲大學,職能治療學系(134122),65,65,100%,
134,亞洲大學,物理治療學系(134132),31,21,68%,
134,亞洲大學,護理學系國際護理組(134142),29,29,100%,
134,亞洲大學,護理學系臨床照護組(134152),48,35,73%,
134,亞洲大學,護理學系高齡長期照護組(134162),35,35,100%,
134,亞洲大學,生物資訊與醫學工程學系生醫資訊組(134172),31,24,77%,
134,亞洲大學,生物資訊與醫學工程學系醫學工程組(134182),30,26,87%,
134,亞洲大學,資訊工程學系人工智慧組(134192),23,13,57%,
134,亞洲大學,資訊工程學系數位內容與遊戲設計組(134202),23,17,74%,
134,亞洲大學,資訊工程學系智慧電子組(134212),23,19,83%,
134,亞洲大學,行動商務與多媒體應用學系行動商務組(134222),34,19,56%,
134,亞洲大學,行動商務與多媒體應用學系多媒體應用組(134232),33,7,21%,
134,亞洲大學,資訊傳播學系智慧傳播應用組(134242),23,15,65%,
134,亞洲大學,資訊傳播學系新媒體傳播內容組(134252),24,21,88%,
134,亞洲大學,經營管理學系(134262),39,39,100%,
134,亞洲大學,休閒與遊憩管理學系(134272),18,18,100%,
134,亞洲大學,會計與資訊學系(134282),32,28,88%,
134,亞洲大學,財務金融學系投資理財組(134292),33,14,42%,
134,亞洲大學,財務金融學系金融科技組(134302),36,20,56%,
134,亞洲大學,財經法律學系(134312),68,50,74%,
134,亞洲大學,外國語文學系(134322),22,20,91%,
134,亞洲大學,社會工作學系社工心理雙專業組(134332),28,17,61%,
134,亞洲大學,社會工作學系醫務社工與長期照顧雙專業組(134342),34,24,71%,
134,亞洲大學,幼兒教育學系文教產業組(134352),28,28,100%,
134,亞洲大學,幼兒教育學系幼教師資組(134362),35,35,100%,
134,亞洲大學,數位媒體設計學系(134372),37,37,100%,
134,亞洲大學,視覺傳達設計學系(134382),29,23,79%,
134,亞洲大學,創意商品設計學系(134392),32,23,72%,
134,亞洲大學,時尚設計學系(134402),30,30,100%,
134,亞洲大學,室內設計學系(134412),42,34,81%,
134,亞洲大學,休閒與遊憩管理學系(青年儲蓄帳戶組)(134422),1,0,0%,
150,國立宜蘭大學,外國語文學系(150012),12,9,75%,
150,國立宜蘭大學,應用經濟與管理學系(150022),26,13,50%,
150,國立宜蘭大學,休閒產業與健康促進學系(150032),19,9,47%,
150,國立宜蘭大學,土木工程學系(150042),38,23,61%,
150,國立宜蘭大學,機械與機電工程學系(150052),22,3,14%,
150,國立宜蘭大學,化學工程與材料工程學系(150062),37,11,30%,
150,國立宜蘭大學,環境工程學系(150072),22,7,32%,
150,國立宜蘭大學,生物機電工程學系(150082),17,5,29%,
150,國立宜蘭大學,食品科學系(150092),25,8,32%,
150,國立宜蘭大學,生物技術與動物科學系(150102),30,7,23%,
150,國立宜蘭大學,森林暨自然資源學系(150112),15,7,47%,
150,國立宜蘭大學,園藝學系(150122),13,9,69%,
150,國立宜蘭大學,電機工程學系(150132),48,26,54%,
150,國立宜蘭大學,電子工程學系(150142),49,26,53%,
150,國立宜蘭大學,資訊工程學系(150152),14,7,50%,
150,國立宜蘭大學,資訊工程學系(APCS組)(150162),3,3,100%,
151,國立聯合大學,機械工程學系(151012),33,17,52%,
151,國立聯合大學,化學工程學系(151022),51,50,98%,
151,國立聯合大學,土木與防災工程學系(151032),28,28,100%,
151,國立聯合大學,材料科學工程學系(151042),28,14,50%,
151,國立聯合大學,環境與安全衛生工程學系(151052),33,23,70%,
151,國立聯合大學,能源工程學系(151062),36,21,58%,
151,國立聯合大學,建築學系(151072),17,4,24%,
151,國立聯合大學,工業設計學系(151082),20,6,30%,
151,國立聯合大學,電機工程學系(151092),49,30,61%,
151,國立聯合大學,電子工程學系(151102),68,46,68%,
151,國立聯合大學,光電工程學系(151112),29,11,38%,
151,國立聯合大學,資訊工程學系(151122),18,6,33%,
151,國立聯合大學,資訊工程學系(APCS組)(151132),3,3,100%,
151,國立聯合大學,經營管理學系(151142),50,9,18%,
151,國立聯合大學,資訊管理學系(151152),16,6,38%,
151,國立聯合大學,資訊管理學系(APCS組)(151162),3,0,0%,
151,國立聯合大學,財務金融學系(151172),34,8,24%,
151,國立聯合大學,臺灣語文與傳播學系(151182),24,13,54%,
151,國立聯合大學,華語文學系(151192),36,36,100%,
151,國立聯合大學,文化觀光產業學系(151202),37,20,54%,
151,國立聯合大學,文化創意與數位行銷學系(151212),22,16,73%,
152,馬偕醫學院,醫學系(152012),20,16,80%,
152,馬偕醫學院,醫學系(薪傳組)(152022),1,1,100%,
152,馬偕醫學院,護理學系(152032),44,22,50%,
152,馬偕醫學院,護理學系(薪傳組)(152042),2,0,0%,
152,馬偕醫學院,聽力暨語言治療學系聽力組(152052),12,3,25%,
152,馬偕醫學院,聽力暨語言治療學系語言組(152062),17,11,65%,
152,馬偕醫學院,視光學系(152072),23,12,52%,
152,馬偕醫學院,視光學系(薪傳組)(152082),1,1,100%,
152,馬偕醫學院,護理學系(青年儲蓄帳戶組)(152092),1,0,0%,
153,國立金門大學,應用英語學系(153012),20,3,15%,
153,國立金門大學,應用英語學系(願景組)(153022),4,1,25%,
153,國立金門大學,運動與休閒學系(153032),20,17,85%,
153,國立金門大學,企業管理學系(153042),25,15,60%,
153,國立金門大學,企業管理學系(願景組)(153052),3,0,0%,
153,國立金門大學,電機工程學系(153062),26,12,46%,
153,國立金門大學,電機工程學系(願景組)(153072),9,7,78%,
153,國立金門大學,食品科學系(153082),23,16,70%,
153,國立金門大學,食品科學系(願景組)(153092),8,1,13%,
153,國立金門大學,土木與工程管理學系(153102),15,6,40%,
153,國立金門大學,土木與工程管理學系(願景組)(153112),6,3,50%,
153,國立金門大學,觀光管理學系(153122),21,8,38%,
153,國立金門大學,資訊工程學系(153132),20,16,80%,
153,國立金門大學,資訊工程學系(APCS組)(153142),3,1,33%,
153,國立金門大學,資訊工程學系(願景組)(153152),8,1,13%,
153,國立金門大學,建築學系(153162),22,22,100%,
153,國立金門大學,建築學系(願景組)(153172),8,2,25%,
153,國立金門大學,國際暨大陸事務學系(153182),22,19,86%,
153,國立金門大學,國際暨大陸事務學系(願景組)(153192),4,2,50%,
153,國立金門大學,華語文學系(153202),21,12,57%,
153,國立金門大學,華語文學系(願景組)(153212),6,1,17%,
153,國立金門大學,海洋與邊境管理學系(153222),22,8,36%,
153,國立金門大學,海洋與邊境管理學系(願景組)(153232),3,1,33%,
153,國立金門大學,工業工程與管理學系(153242),21,16,76%,
153,國立金門大學,工業工程與管理學系(願景組)(153252),6,0,0%,
153,國立金門大學,護理學系(153262),17,11,65%,
153,國立金門大學,護理學系(願景組)(153272),8,8,100%,
153,國立金門大學,長期照護學系(153282),20,17,85%,
153,國立金門大學,長期照護學系(願景組)(153292),8,6,75%,
153,國立金門大學,社會工作學系(153302),21,17,81%,
153,國立金門大學,社會工作學系(願景組)(153312),9,6,67%,
153,國立金門大學,都市計畫與景觀學系(153322),21,12,57%,
153,國立金門大學,都市計畫與景觀學系(願景組)(153332),3,1,33%,
154,臺北基督學院,基督教博雅學系(154012),7,0,0%,
